Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
India,IND,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,43.94884325,38.25397734,41.63266806,42.31466403,..,..
India,IND,Urban population,SP.URB.TOTL,439501314,449795398,460304169,471031529,481980332,493169259
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.02147222,2.90417194,2.86757827,2.90493584,..,..
Indonesia,IDN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,107.64949036,111.44986725,111.6594696,120.12496185,..,..
Indonesia,IDN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,1.37558305,1.34984493,1.395854,1.42157829,..,..
Indonesia,IDN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,49.00949981,51.80135018,54.35259666,58.78513115,..,..
Indonesia,IDN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,53.94568634,52.83428955,50.91791916,50.50718689,..,..
Indonesia,IDN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,58.07225617,58.88374802,56.85467873,60.67173695,..,..
Indonesia,IDN,Urban population,SP.URB.TOTL,141211677,144655573,148088731,151509724,154926514,158327668
"Iran, Islamic Rep.",IRN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.57090187,8.42790699,8.4627676,6.71061659,..,..
"Iran, Islamic Rep.",IRN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,458.25817871,481.5763855,484.28659058,470.43460083,..,..
"Iran, Islamic Rep.",IRN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.33774042,4.34650517,3.88674212,3.32201433,..,..
"Iran, Islamic Rep.",IRN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,231.92481364,248.36230078,222.42095799,232.88330296,..,..
"Iran, Islamic Rep.",IRN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,49.35778809,48.40555954,54.05139923,50.48118973,..,..
"Iran, Islamic Rep.",IRN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,226.18610593,233.10976181,261.76368051,237.48098649,..,..
"Iran, Islamic Rep.",IRN,Urban population,SP.URB.TOTL,58781877,60016532,61266717,62509613,63728813,64915207
Iraq,IRQ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.492342,4.19215298,4.24407291,4.47671509,..,..
Iraq,IRQ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,159.73895264,214.3563385,239.41297913,253.31463623,..,..
Iraq,IRQ,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.71533507,1.75485778,2.0427351,2.2101748,..,..
Iraq,IRQ,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,32.71926967,89.73070913,115.23301112,125.06258045,..,..
Iraq,IRQ,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,79.15029907,58.05634308,51.36502838,50.09696579,..,..
Iraq,IRQ,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,126.43385604,124.44745365,122.97455578,126.90293596,..,..
Iraq,IRQ,Urban population,SP.URB.TOTL,25661856,26391349,27085314,27783373,28514939,29286343
Ireland,IRL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.4248991,7.06397724,6.86017275,6.67931509,..,..
Ireland,IRL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,4709.16845703,5010.25634766,5484.22119141,5428.58886719,..,..
Ireland,IRL,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,5.39948225,5.15522861,5.08517361,4.98130083,..,..
Ireland,IRL,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,3424.568101,3656.44117517,4065.23517923,4048.53417253,..,..
Ireland,IRL,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,27.27870941,27.02087784,25.87392616,25.42202377,..,..
Ireland,IRL,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,1284.60034874,1353.81517027,1418.98327729,1380.05728387,..,..
Ireland,IRL,Urban population,SP.URB.TOTL,2983355,3026107,3074684,3128618,3173531,3213642
Isle of Man,IMN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..
Isle of Man,IMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..
Isle of Man,IMN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..
Isle of Man,IMN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..
Isle of Man,IMN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..,..,..,..,..
Isle of Man,IMN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..,..,..,..,..
Isle of Man,IMN,Urban population,SP.URB.TOTL,43600,43860,44212,44608,44980,45332
Israel,ISR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.17326927,7.28954744,7.53235054,7.46131897,..,..
Israel,ISR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2818.50537109,3118.43359375,3329.23291016,3456.38696289,..,..
Israel,ISR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.54183674,4.65674925,4.86226082,4.83341503,..,..
Israel,ISR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,1784.5686413,1992.13508294,2149.07668452,2239.03480783,..,..
Israel,ISR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,35.34524918,34.74069977,33.46009064,33.1367569,..,..
Israel,ISR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,996.20782152,1083.36562034,1113.96438766,1145.33443614,..,..
Israel,ISR,Urban population,SP.URB.TOTL,7884198,8045513,8209306,8375041,8531985,8677993
Italy,ITA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.72533035,8.6777401,8.67509365,8.66856861,..,..
Italy,ITA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2699.73291016,2809.72143555,3000.7109375,2905.5,..,..
Italy,ITA,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,6.49173546,6.39856386,6.40597105,6.40774679,..,..
Italy,ITA,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,2008.62916292,2071.75876188,2215.82254214,2147.72580618,..,..
Italy,ITA,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,25.5989666,26.26462364,26.15674973,26.08068275,..,..
Italy,ITA,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,691.10374438,737.96279413,784.88844766,757.77427384,..,..
Italy,ITA,Urban population,SP.URB.TOTL,42351339,42462869,42559879,42249963,42232349,42141389
Jamaica,JAM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.70086861,6.14843798,5.96785641,6.09748316,..,..
Jamaica,JAM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,276.13690186,311.7326355,319.87716675,327.40353394,..,..
Jamaica,JAM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.62553787,4.06523371,3.88880515,3.97862124,..,..
Jamaica,JAM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,175.61269794,206.11187114,208.44001387,213.63152919,..,..
Jamaica,JAM,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,34.82899475,32.45110703,33.33840942,33.15736008,..,..
Jamaica,JAM,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,96.17571961,101.16069721,106.64196042,108.55836802,..,..
Jamaica,JAM,Urban population,SP.URB.TOTL,1601281,1617507,1633950,1650593,1667459,1684526
Japan,JPN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.65891647,10.65627003,10.74838829,10.74372482,..,..
Japan,JPN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,4174.42236328,4121.03662109,4256.09570313,4360.47363281,..,..
Japan,JPN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,8.95745564,8.97414494,9.00402641,9.00933933,..,..
Japan,JPN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,3508.06775066,3470.51808866,3565.37163173,3656.55159017,..,..
Japan,JPN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,15.96278954,15.78530788,16.2290535,16.1432457,..,..
Japan,JPN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,666.35423776,650.51832949,690.72398522,703.92194553,..,..
Japan,JPN,Urban population,SP.URB.TOTL,116219897,116223820,116179166,116119928,115884871,115459909
Jordan,JOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.15642214,7.98199606,7.78079128,7.58246946,..,..
Jordan,JOR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,298.80917358,337.75540161,335.21057129,334.04421997,..,..
Jordan,JOR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.47255588,3.57597733,3.76851439,3.8803432,..,..
Jordan,JOR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,144.99306857,151.31623314,162.35442428,170.94776508,..,..
Jordan,JOR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,47.2780304,45.89821243,47.08252335,45.69065094,..,..
Jordan,JOR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,141.27109996,155.02369016,157.82560157,152.62698314,..,..
Jordan,JOR,Urban population,SP.URB.TOTL,8647202,8880356,9066350,9213051,9327507,9409094
Kazakhstan,KAZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.42235565,3.05244446,2.8178606,2.78745675,..,..
Kazakhstan,KAZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,263.48373413,281.61776733,275.85461426,272.96524048,..,..
Kazakhstan,KAZ,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.04025173,1.89267063,1.71429646,1.67075253,..,..
Kazakhstan,KAZ,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,157.07693126,174.61731668,167.82114662,163.61053358,..,..
Kazakhstan,KAZ,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,40.20116425,37.81248474,39.00835419,40.06171799,..,..
Kazakhstan,KAZ,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,105.92353197,106.48667219,107.60634453,109.35456095,..,..
Kazakhstan,KAZ,Urban population,SP.URB.TOTL,10189588,10342139,10495801,10652767,10816580,10987485
Kenya,KEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.14090776,4.1409831,4.30564117,4.59182692,..,..
Kenya,KEN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,72.51428223,65.11084747,73.54042816,83.41162872,..,..
Kenya,KEN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.2007997,1.77812445,1.85613954,2.11127639,..,..
Kenya,KEN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,31.04303913,27.95838025,31.70289745,38.35184073,..,..
Kenya,KEN,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,40.98427582,35.97360229,34.73561859,35.51103973,..,..
Kenya,KEN,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,29.71945245,23.42271518,25.54472113,29.62033884,..,..
Kenya,KEN,Urban population,SP.URB.TOTL,12804902,13339741,13891412,14461521,15053275,15667076
Kiribati,KIR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.32036781,10.68678665,11.6983633,10.26414394,..,..
Kiribati,KIR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,147.77731323,175.06552124,202.2019043,172.30574036,..,..
Kiribati,KIR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,7.41373968,8.08713627,8.70329475,8.44735909,..,..
Kiribati,KIR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,117.5471352,132.47936363,150.43323027,141.80710723,..,..
Kiribati,KIR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,3.42526627,3.10770869,2.67171788,2.91084337,..,..
Kiribati,KIR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,5.06176603,5.44052984,5.40226424,5.01555042,..,..
Kiribati,KIR,Urban population,SP.URB.TOTL,59021,60800,62621,64490,66405,68384
"Korea, Dem. People's Rep.",PRK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Urban population,SP.URB.TOTL,15556875,15684602,15814951,15947411,16081083,16216163
"Korea, Rep.",KOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.91432714,7.10694933,7.54388428,8.1641655,..,..
"Korea, Rep.",KOR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2033.85119629,2257.51757813,2543.59643555,2624.53320313,..,..
"Korea, Rep.",KOR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,3.97724891,4.11588812,4.40991306,4.8600049,..,..
"Korea, Rep.",KOR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,1169.90883946,1307.40900946,1486.90499602,1562.34503255,..,..
"Korea, Rep.",KOR,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,42.47814941,42.0864296,41.54320526,40.47150421,..,..
"Korea, Rep.",KOR,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,863.94240218,950.10850246,1056.69147673,1062.18803965,..,..
"Korea, Rep.",KOR,Urban population,SP.URB.TOTL,41774264,41861498,42020672,42152095,42201956,42127573
Kosovo,XKX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..
Kosovo,XKX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..
Kosovo,XKX,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..
Kosovo,XKX,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..
Kosovo,XKX,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,..,..,..,..,..,..
Kosovo,XKX,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,..,..,..,..,..,..
Kosovo,XKX,Urban population,SP.URB.TOTL,..,..,..,..,..,..
Kuwait,KWT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.73096323,4.65326786,5.09953451,5.49601221,..,..
Kuwait,KWT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1308.10620117,1384.57824707,1733.80908203,1758.67419434,..,..
Kuwait,KWT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,4.03627825,3.98828053,4.49770689,4.77939463,..,..
Kuwait,KWT,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,1116.02661377,1186.71137326,1529.19153192,1529.36305749,..,..
Kuwait,KWT,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,14.68379211,14.29076004,11.80161953,13.03886032,..,..
Kuwait,KWT,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,192.07959259,197.86674275,204.6175633,229.31106808,..,..
Kuwait,KWT,Urban population,SP.URB.TOTL,3956862,4056102,4137314,4207077,4270563,4328553
Kyrgyz Republic,KGZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.41248226,6.18586302,5.01030922,4.49454117,..,..
Kyrgyz Republic,KGZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,71.92367554,76.98123169,65.73706055,62.14477539,..,..
Kyrgyz Republic,KGZ,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,2.49723411,2.34767461,2.4247191,2.31117272,..,..
Kyrgyz Republic,KGZ,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,28.00947341,29.21611344,31.81318552,31.95594431,..,..
Kyrgyz Republic,KGZ,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,57.22208786,56.40579605,46.66029739,46.25527954,..,..
Kyrgyz Republic,KGZ,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,41.15622558,43.42187487,30.67311017,28.74523905,..,..
Kyrgyz Republic,KGZ,Urban population,SP.URB.TOTL,2185215,2239720,2298401,2362388,2425088,2486628
Lao PDR,LAO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.36087489,2.52606821,2.24630332,2.59852362,..,..
Lao PDR,LAO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,54.87627792,61.99768066,57.70953369,68.22131348,..,..
Lao PDR,LAO,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,0.76494843,0.88887793,0.8692286,0.9597249,..,..
Lao PDR,LAO,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,17.78049727,21.8158674,22.33125644,25.19649388,..,..
Lao PDR,LAO,Domestic private health expenditure (% of current health expenditure),SH.XPD.PVTD.CH.ZS,49.47957993,48.14106369,48.85312653,41.85754776,..,..
Lao PDR,LAO,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,27.15255542,29.84634323,28.19291061,28.55576729,..,..
Lao PDR,LAO,Urban population,SP.URB.TOTL,2309515,2389618,2471807,2555553,2640299,2725861
